"year" "statefip" "pop_nedus_stem_grad" "emp_nedus_stem_grad" "pop_nedus_stem_coll" "emp_nedus_stem_coll" "pop_edus_stem_grad" "emp_edus_stem_grad" "pop_edus_stem_coll" "emp_edus_stem_coll" "pop_nedus_grad" "pop_edus_grad" "pop_nedus_coll" "pop_edus_coll" "emp_nedus_grad" "emp_edus_grad" "emp_nedus_coll" "emp_edus_coll" "emp_native_coll" "emp_native_grad" "emp_immig_coll" "emp_immig_grad" "emp_total_coll" "emp_total_grad" "emp_native" "emp_immig" "emp_total" "pop_native_coll" "pop_native_grad" "pop_immig_coll" "pop_immig_grad" "pop_native" "pop_immig" "pop_total"
2006 21 7089.7464 7089.7464 7634.98146666667 7634.98146666667 2412.0653 1642.95303333333 2412.0653 1642.95303333333 19221.8424666667 9280.96263333333 36399.7955 15526.7778 12425.7493333333 7082.7369 19562.5283666667 10694.4580333333 396295.285566667 142982.958033333 30256.9864 19508.4862333333 426552.271966667 162491.444266667 1648326.234 62247.4291666667 1710573.66316667 507692.756333333 182949.350433333 51926.5733 28502.8051 2632999.06963333 107242.263166667 2740241.3328
2007 21 3393.76696666667 3393.76696666667 3393.76696666667 3393.76696666667 895.7494 895.7494 895.7494 895.7494 13618.3832666667 2142.20873333333 19202.7170333333 5096.31736666667 11663.2044666667 2142.20873333333 14527.0218666667 4211.67056666667 407946.1618 150271.942866667 18738.6924333333 13805.4132 426684.854233333 164077.356066667 1618835.8482 56787.1396666667 1675622.98786667 543045.397466666 198185.5128 24299.0344 15760.592 2679481.14416667 86454.3260333333 2765935.4702
2008 21 2633.54313333333 2633.54313333333 2633.54313333333 2633.54313333333 792.0512 792.0512 792.0512 792.0512 14324.0091333333 9236.17786666667 23370.6730333333 14882.3733 9526.21453333333 6539.88266666667 11803.0227666667 9642.1356 382605.452 146934.522833333 21445.1583666667 16066.0972 404050.610366667 163000.620033333 1575480.3486 59502.0271333333 1634982.37573333 513988.153566667 196699.000366667 38253.0463333333 23560.187 2672505.3243 100565.6875 2773071.0118
2009 21 3936.72616666667 2322.63356666667 4490.69126666667 2876.59866666667 2163.69433333333 2163.69433333333 2163.69433333333 2163.69433333333 12758.4764333333 5583.20643333333 27165.5091 12861.6808666667 7168.00206666667 3299.21653333333 14303.6391666667 8479.2792 362939.612433334 136397.653533333 22782.9183666667 10467.2186 385722.5308 146864.872133333 1530429.53603333 84588.6071333333 1615018.14316667 509828.391733333 186405.0621 40027.1899666667 18341.6828666667 2646547.64076667 134623.955066667 2781171.59583333
2010 21 1872.0519 1872.0519 3400.80386666667 3400.80386666667 768.2931 768.2931 2518.20593333333 2518.20593333333 6809.7105 6154.3535 17176.7542666667 18994.8913666667 2995.73016666667 4599.20133333333 10543.9070333333 13310.0621333333 369645.011966667 120670.265933333 23853.9691666667 7594.9315 393498.981133334 128265.197433333 1511688.25243333 86536.0988 1598224.35123333 513685.7445 166391.8387 36171.6456333333 12964.064 2670330.91583333 140599.3319 2810930.24773333
2000 22 0 0 985.339333333333 985.339333333333 928.629866666667 0 928.629866666667 0 971.470766666667 5387.44326666667 13652.3358 10912.0418 0 2365.5006 8057.88576666667 6427.74853333333 385745.948433333 108543.605066667 14485.6343 2365.5006 400231.582733334 110909.105666667 1620460.31606667 29456.3693666667 1649916.68543333 511453.813066667 144500.5828 24564.3776 6358.91403333333 2715421.93956667 66732.5324 2782154.47196667
2001 22 2009.0035 2009.0035 3790.4975 3790.4975 0 0 0 0 7794.1739 1680.907 24673.7358666667 3296.16293333333 6784.4302 1680.907 20008.4434 3296.16293333333 378209.816233333 108661.692 23304.6063333333 8465.3372 401514.422566667 117127.0292 1634732.61126667 50227.8185 1684960.42976667 506693.601366667 139469.696566667 27969.8988 9475.0809 2664967.6914 74587.2055 2739554.8969
2002 22 1775.6126 1775.6126 2780.13996666667 2780.13996666667 3945.54843333333 3945.54843333333 3945.54843333333 3945.54843333333 6830.77563333333 4985.70893333333 23531.8587333333 8722.75336666667 3361.06116666667 4985.70893333333 12985.4183666667 7747.2481 384354.944833333 101768.439033333 20732.6664666667 8346.7701 405087.6113 110115.209133333 1547182.679 56038.97 1603221.649 509307.938933333 136146.389033333 32254.6121 11816.4845666667 2625954.36453333 88997.1876 2714951.55213333
2003 22 0 0 999.8864 0 2853.37833333333 2853.37833333333 2853.37833333333 2853.37833333333 3603.7381 3870.07646666667 15048.2789 10364.7479333333 552.397366666667 2853.37833333333 2466.92133333333 8046.8478 362810.424166667 83815.4362666667 10513.7691333333 3405.7757 373324.1933 87221.2119666667 1601995.1722 48475.5183333333 1650470.69053333 505885.668733333 139422.676833333 25413.0268333333 7473.81456666667 2766225.52136667 92493.6716666667 2858719.19303333
2004 22 0 0 920.287233333333 920.287233333333 1052.34446666667 1052.34446666667 1052.34446666667 1052.34446666667 3946.29396666667 5047.731 11075.1795666667 11128.0088 3024.4559 3016.18686666667 6169.1032 3732.85736666667 404274.207533333 110682.607133333 9901.96056666667 6040.64276666667 414176.1681 116723.2499 1617220.11873333 51103.2471333333 1668323.36586667 559764.226833333 156581.368033333 22203.1883666667 8994.02496666667 2767070.78476667 96875.1953 2863945.98006667
2005 22 0 0 0 0 3351.97933333333 3351.97933333333 3351.97933333333 3351.97933333333 2559.50536666667 7275.81616666667 9399.15816666667 12248.9635 924.0963 7275.81616666667 5852.54443333333 9741.0999 384851.321566667 110377.032866667 15593.6443333333 8199.91246666667 400444.9659 118576.945333333 1680181.16243333 48902.9086333333 1729084.07106667 518762.264833333 151945.861066667 21648.1216666667 9835.32153333333 2775795.91476667 78445.7568333333 2854241.6716
2006 22 0 0 1783.19286666667 1783.19286666667 3793.8641 3793.8641 5065.11586666667 5065.11586666667 6218.3171 8019.17336666667 23584.8912 13138.5064333333 4233.08796666667 7029.1943 10242.4939 12148.5273666667 337197.596933333 102116.614566667 22391.0212666667 11262.2822666667 359588.6182 113378.896833333 1552985.85856667 57121.3229666667 1610107.18153333 459657.412933333 148332.914466667 36723.3976333333 14237.4904666667 2559039.0132 90849.7905666667 2649888.80376667
2007 22 0 0 0 0 1538.44443333333 1538.44443333333 1538.44443333333 1538.44443333333 4651.81783333333 3894.4485 8889.17006666667 10532.1661333333 3090.46013333333 1538.44443333333 3090.46013333333 7024.06 388913.504933333 105740.704166667 10114.5201333333 4628.90456666667 399028.025066667 110369.608733333 1541183.76756667 61708.4821 1602892.24966667 533082.455066667 156673.964233333 19421.3362 8546.26633333333 2629885.26743333 97397.9108 2727283.17823333
2008 22 1205.6657 0 1205.6657 0 0 0 0 0 1205.6657 4333.33716666667 6563.4397 8823.06193333333 0 3111.83773333333 2332.14843333333 5303.37616666667 453873.208833333 133311.619233333 7635.5246 3111.83773333333 461508.733433333 136423.456966667 1630864.73286667 66726.4519333333 1697591.1848 589368.390966667 177513.370266667 15386.5016333333 5539.00286666667 2658748.08083333 104741.225133333 2763489.30596667
2009 22 1059.90193333333 0 1059.90193333333 0 0 0 0 0 3745.45586666667 5964.412 14377.7732333333 13376.3647 2685.55393333333 4637.0778 5750.76983333333 9428.74376666667 421199.1632 126144.535566667 15179.5136 7322.63173333333 436378.6768 133467.1673 1559980.3935 70985.9011 1630966.2946 583463.773766667 168295.5622 27754.1379333333 9709.86786666667 2697904.88863333 127983.768666667 2825888.6573
2010 22 1153.7508 1153.7508 5131.57293333333 5131.57293333333 0 0 1333.86523333333 1333.86523333333 3561.44003333333 7126.60816666667 22809.1029 17586.7463333333 1153.7508 6031.23786666667 12582.0246 11311.2918 440217.3519 113273.3814 23893.3164 7184.98866666667 464110.6683 120458.370066667 1584020.79446667 71668.7214 1655689.51586667 609796.4627 161046.3207 40395.8492333333 10688.0482 2772137.38616667 126583.3353 2898720.72146667
2000 23 283.3856 283.3856 557.509333333333 557.509333333333 0 0 0 0 1601.86753333333 594.942833333333 3583.04453333333 1961.09386666667 972.1897 594.942833333333 2355.4939 1244.55446666667 120192.295366667 33758.4372666667 3600.04836666667 1567.13253333333 123792.343733333 35325.5698 533958.195133333 9361.64396666667 543319.8391 166432.6301 49817.2224 5544.1384 2196.81036666667 817182.570733333 18084.7543333333 835267.325066667
2001 23 0 0 0 0 0 0 0 0 971.286833333333 508.939133333333 3375.26573333333 2363.8283 797.332566666667 310.099966666667 2677.05726666667 1840.31593333333 135752.7704 42652.9105333333 4517.3732 1107.43253333333 140270.1436 43760.3430666667 551913.265133334 11431.1510666667 563344.4162 179267.736533333 59519.1654333333 5739.09403333333 1480.22596666667 849736.5192 18468.7012 868205.2204
2002 23 392.9965 392.9965 392.9965 392.9965 750.490033333333 750.490033333333 750.490033333333 750.490033333333 1041.5627 1937.13836666667 4091.11343333333 4395.13096666667 1041.5627 1937.13836666667 3246.0888 4144.33123333333 145900.050733333 44475.3920666667 7390.42003333333 2978.70106666667 153290.470766667 47454.0931333333 550020.5125 14917.4643333333 564937.976833333 194861.568433333 60257.7972666667 8486.2444 2978.70106666667 852969.4912 23714.6119 876684.1031
2003 23 163.7567 163.7567 163.7567 163.7567 0 0 194.3964 194.3964 2048.8748 1047.8317 3801.16223333333 3502.4315 947.067333333333 1047.8317 2192.46536666667 2777.68516666667 136994.000833333 37377.5584 4970.15053333333 1994.89903333333 141964.151366667 39372.4574333333 535450.530233334 13901.4146 549351.944833334 189295.3693 54366.2515333333 7303.59373333333 3096.7065 828478.199633334 22212.0031333333 850690.202766667
2004 23 343.617333333333 343.617333333333 343.617333333333 343.617333333333 0 0 0 0 1683.39163333333 1189.81333333333 5292.74783333333 2612.5409 1277.86163333333 626.805033333333 3323.66613333333 1466.70086666667 129714.221133333 35929.2931 4790.367 1904.66666666667 134504.588133333 37833.9597666667 530999.157466667 15891.2684666667 546890.425933333 180159.831166667 50573.6682 7905.28873333333 2873.20496666667 840919.519366666 23123.4122333333 864042.9316
2005 23 122.9656 122.9656 122.9656 122.9656 147.407966666667 147.407966666667 147.407966666667 147.407966666667 1335.8044 2345.11823333333 2791.74276666667 4140.17706666667 971.738166666667 1523.0633 1503.49856666667 3318.12213333333 146884.973433333 45118.4445333333 4821.6207 2494.80146666667 151706.594133333 47613.246 551731.497533333 13850.1284333333 565581.625966667 199731.009066667 59142.4313 6931.91983333333 3680.92263333333 860679.3979 20203.0991 880882.497
